farm_id,farm_class,x_coord,y_coords
F3595,small,17714.861123904655,52711.620301123236
F3596,small,6714.219252922632,48509.87244190957
F3597,small,11550.828275505337,54987.18845932349
F3598,small,28764.199328580995,47255.74089169749
F3599,small,22847.852489598645,27677.816026307188
F3600,small,22808.97539497005,15572.708982701111
F3601,small,25411.592223974923,11694.91530508987
F3602,small,20312.763549485095,46689.23148832579
F3603,small,24967.92819091735,19827.785873961173
F3604,small,4290.216413373086,48976.87608059886
F3605,small,11823.389067542836,36069.100571462244
F3606,small,28162.537885721456,56164.43575141772
F3607,small,26549.622955450253,51536.741584526506
F3608,small,18943.127530053123,29422.432355594647
F3609,small,6102.976403985704,46688.17186730406
F3610,small,35246.38065828524,50159.76134657287
F3611,small,20587.587492688242,53545.92707960897
F3612,small,14261.179618379672,57936.94240477737
F3613,small,28203.19090725428,56803.93698836898
F3614,small,30449.225659258842,9437.84354274288
F3615,small,27985.51111042082,49813.6906266639
F3616,small,9617.69226125715,35077.038434065835
F3617,small,2837.0969270173814,29208.770883692545
F3618,small,9426.428986482442,54216.05563906688
F3619,small,31618.226863920543,10325.285385841837
F3620,small,16900.859663451967,51514.952057190516
F3621,small,9297.076944167658,31568.468900975367
F3622,small,35665.61540999976,29066.157094366394
F3623,small,28289.576177418752,51446.67374754469
F3624,small,30351.621027510602,7882.162198451237
F3625,small,30641.242309357232,42865.22780984444
F3626,small,33027.33649179554,45184.491939814274
F3627,small,33272.22906098775,25660.976506105573
F3628,small,23593.089113294314,18106.767873140103
F3629,small,37701.8485220746,12077.694464606955
F3630,small,26246.895964994535,28900.834993392295
F3631,small,33414.217227596266,26844.060373311735
F3632,small,34607.83721391666,33877.2930683735
F3633,small,22811.108577690145,17977.876004966638
F3634,small,35266.425171028175,48347.89989449262
F3635,small,40208.83863540954,33805.82395469051
F3636,small,10194.529622901642,32412.369471580572
F3637,small,48544.91010226252,24960.708764041094
F3638,small,25784.180520730744,24564.58693882244
F3639,small,10869.304817631695,40815.5405516061
F3640,small,24093.478983877252,32335.75775930114
F3641,small,15242.967009808941,55233.438196236464
F3642,small,26248.255624896894,29917.45246131099
F3643,small,34196.75609062302,40386.64368871573
F3644,small,16942.51437120628,55879.502986842206
F3645,small,7627.371758470808,37098.86551631081
F3646,small,43711.300992830846,30169.370642604354
F3647,small,15559.702514318617,40797.92875760012
F3648,small,18705.172492469308,58100.43815618101
F3649,small,30474.323850651253,6632.328152973223
F3650,small,27947.04791820684,19014.842902615415
F3651,small,33716.07351943951,23456.29440829856
F3652,small,12480.47310801065,53429.38650294422
F3653,small,6001.195596100723,46395.56776079631
F3654,small,8598.005822716917,46418.452225573135
F3655,small,10845.700244657684,46854.57943670368
F3656,small,34140.293952963104,34331.24429761111
F3657,small,33538.77810418411,36261.65172341951
F3658,small,37185.77899388815,38829.05779371414
F3659,small,48994.73128719043,23795.651983327785
F3660,small,10868.486543791912,37144.859004743
F3661,small,26456.77094959278,44161.625234691375
F3662,small,9616.858756058917,40233.76819847793
F3663,small,9336.82643843624,47330.28083271072
F3664,small,17982.602675295795,25639.762215268704
F3665,small,27810.02031270368,17874.16644595134
F3666,small,28758.705320192257,7665.159586781742
F3667,small,34600.412138809304,16551.102935969782
F3668,small,34539.10537968261,25175.38864991611
F3669,small,33817.47975146901,23255.412217157198
F3670,small,9426.61313790029,41944.69202558038
F3671,small,36366.26210440164,39795.442372304446
F3672,small,37756.089332706935,9463.972914613953
F3673,small,18819.380891035486,44172.676461817544
F3674,small,14891.643165931742,28176.336211429043
F3675,small,6427.539124039913,51428.0197527136
F3676,small,20852.083705471825,48458.91887568414
F3677,small,11888.53383272949,41523.4967011164
F3678,small,24005.99695416642,24431.951101881317
F3679,small,44117.45329934649,29912.631342959045
F3680,small,15039.210541623534,47164.17595696379
F3681,small,7601.165214351851,44177.61254912606
F3682,small,32477.2976298546,27067.271067504575
F3683,small,27526.619133874156,19271.507800200572
F3684,small,36659.64380987602,5574.739828368971
F3685,small,15652.188668553697,51081.587783014285
F3686,small,33753.789327132654,56217.72403830165
F3687,small,34614.88347924254,24851.62367481222
F3688,small,29863.143260018092,29763.148451888563
F3689,small,9168.984578346413,29313.14320979475
F3690,small,36022.906211772985,44592.794639017404
F3691,small,37643.09750568962,40180.82838791883
F3692,small,28931.022540151014,32661.20346211377
F3693,small,21156.668436530792,24036.23295729898
F3694,small,25373.55599531908,10898.125085225622
F3695,small,39620.76602227726,25352.276499850414
F3696,small,8615.022371674291,47489.45906158614
F3697,small,38423.239908092226,22401.166692365186
F3698,small,38308.68482690261,40842.4885141057
F3699,small,38504.41986617037,23809.339925010325
F3700,small,18180.394863838297,58679.58440694718
F3701,small,10455.117276053787,43022.028879239595
F3702,small,6563.96146727136,47882.23830579523
F3703,small,3040.645527210146,49807.97575171347
F3704,small,5541.640223826194,43947.76877315533
F3705,small,31862.90196689232,12183.612298036895
F3706,small,24608.616572791227,41836.49854290554
F3707,small,33894.72120676563,17337.40287083536
F3708,small,26711.005767779367,27665.184073102897
F3709,small,19640.206342152265,59321.40420234404
F3710,small,14542.282695758247,52756.671380866355
F3711,small,24159.854923369297,58687.28413768651
F3712,small,18021.49382397308,51022.666245593224
F3713,small,41003.93947352206,26318.451660059727
F3714,small,23850.7428575046,38843.17987446682
F3715,small,8625.58028191763,31589.98735893293
F3716,small,9400.412225632328,43376.017200764596
F3717,small,31181.1493922683,13243.614672516767
F3718,small,24107.088032940785,22801.092704944447
F3719,small,19720.599296228524,23563.215968803557
F3720,small,11552.394492201021,49367.48882674162
F3721,small,28612.878601824552,31900.688243679022
F3722,small,12192.249467875237,34760.05808695859
F3723,small,35079.19862023095,26829.289264033243
F3724,small,5075.947479320151,41116.85723427541
F3725,small,29509.296002447627,54887.42253040154
F3726,small,21480.726767257227,19088.410204181993
F3727,small,28768.861137499753,50230.00294769487
F3728,small,24620.056192092703,44011.415993411654
F3729,small,33146.503286970576,42203.794674435
F3730,small,14248.649059259813,40042.19415023196
F3731,small,37770.938300611226,22588.335991939646
F3732,small,11409.39870401587,41815.011823199595
F3733,small,30007.457103943398,40816.32316334251
F3734,small,12450.954533696706,43943.046603437506
F3735,small,33646.07500090345,21067.90340283088
F3736,small,8774.724469610414,47110.46577462617
F3737,small,15581.3858320678,44810.221675602326
F3738,small,43529.17465129216,23022.97885667429
F3739,small,29238.090160958687,23573.06181238964
F3740,small,37650.31886163979,45676.25148246521
F3741,small,39842.311158117234,36544.21821414917
F3742,small,28666.070885202687,10351.2999542415
F3743,small,35205.28375803539,4503.615460253484
F3744,small,24963.882526967463,20217.880113125775
F3745,small,32863.18651548731,28779.883932113287
F3746,small,7643.567295885637,38212.84134201128
F3747,small,31095.162774384422,48338.840192088304
F3748,small,25953.41451154008,8634.351741929833
F3749,small,10354.645068285117,49087.36977201776
F3750,small,19717.328754063295,55991.38172217542
F3751,small,40854.19170226895,3409.2027730829714
F3752,small,9901.965719992992,47895.98233985344
F3753,small,36101.06700850662,36901.50261208405
F3754,small,35040.69304210737,46463.97345935372
F3755,small,33509.43565936611,5068.963957218708
F3756,small,26732.613200300333,52469.4480597798
F3757,small,32115.24931738582,50951.531279469
F3758,small,26870.860866058207,47688.12022206225
F3759,small,23550.26291690858,56743.50339428411
F3760,small,42346.951621080465,23430.825542478524
F3761,small,6992.293979489202,40456.008379326726
F3762,small,26676.516352281964,48272.15387485085
F3763,small,26483.72485038819,48921.089089204645
F3764,small,21318.11505797764,33407.70580906679
F3765,small,38243.18506629658,10101.07058841258
F3766,small,30678.379158257405,47685.1076966435
F3767,small,34323.73237086971,36105.00710196114
F3768,small,4206.368529255267,34206.56493416663
F3769,small,5904.719396864408,30865.602087168427
F3770,small,30808.11989278036,21649.33787204327
F3771,small,23490.771769338215,31889.82604469568
F3772,small,39487.01675566821,3867.7197387614515
F3773,small,20724.65449862399,35273.01746549535
F3774,small,30135.295244678608,10965.487132396463
F3775,small,6867.520821071462,48804.82878564011
F3776,small,19371.483176161095,59260.049951306355
F3777,small,29149.451280671892,49036.46610395098
F3778,small,23632.301691171815,58873.943214472136
F3779,small,25507.473968020175,29954.831989759692
F3780,small,28585.02954171875,35687.1979922018
F3781,small,42723.84712210624,22981.14562627542
F3782,small,27166.827291884405,55002.334769178364
F3783,small,21899.652975801633,56735.29681884556
F3784,small,42091.52815751398,27732.37090050621
F3785,small,19465.37194736085,46665.06591723942
F3786,small,42474.16801370992,37481.3368117059
F3787,small,24735.15149458307,46956.88367093561
F3788,small,27095.104793581693,37331.70475736243
F3789,small,31424.97651239894,37489.875364179155
F3790,small,23911.073476066,54056.36459608718
F3791,small,19725.512993749722,28994.23316433118
F3792,small,30739.720339034666,45388.01605945545
F3793,small,32864.77894855043,40813.7130407156
F3794,small,37971.338205976535,24418.136483595816
F3795,small,46914.16055332633,23559.117390880965
F3796,small,32139.985502367326,9801.945621436298
F3797,small,30090.258714309035,29591.390098898282
F3798,small,31930.25214943178,23545.38768232628
F3799,small,39717.43386286338,37468.914588530126
F3800,small,37341.90431717434,39007.45311324846
F3801,small,14139.990801575077,44159.765211611695
F3802,small,37615.20922170787,51510.85896436016
F3803,small,18334.400084848396,42506.831988552585
F3804,small,27641.629411165137,20517.206781252084
F3805,small,16020.220003109767,54668.35766252989
F3806,small,15666.00288671594,32980.330270289975
F3807,small,31340.84903939272,26040.056719444103
F3808,small,38018.61901527922,54132.386955749775
F3809,small,35495.272705328585,46719.127866230745
F3810,small,38891.51640057606,39886.388071711546
F3811,small,27146.09000042664,19332.037675233758
F3812,small,12491.326361535912,42669.335961054465
F3813,small,20489.341641716637,38201.89646274574
F3814,small,32761.225255737085,28513.613601363497
F3815,small,44874.08321791431,27578.441125487847
F3816,small,7902.602764982215,51351.44901406025
F3817,small,22848.531008835947,12661.592209836112
F3818,small,36340.026452425125,4459.660316314523
F3819,small,42307.69469804531,29861.245351533795
F3820,small,15688.799934147819,44434.479742400385
F3821,small,11954.77837014923,47348.90861541942
F3822,small,16141.106932193097,57466.02771534474
F3823,small,18306.840756011585,57338.21212465727
F3824,small,10316.556808884065,49845.145831802474
F3825,small,11915.01715198178,59935.98331189345
F3826,small,34166.563569316306,12720.278268937522
F3827,small,4425.735548386943,32976.335626701504
F3828,small,22274.732838465818,55705.91089078849
F3829,small,32856.46096903553,47827.7967466373
F3830,small,36639.33412363172,48706.1487598074
F3831,small,40188.62339611911,33153.441071426714
F3832,small,42348.46099670239,40154.42786756022
F3833,small,4032.2905751379685,29768.043121526905
F3834,small,33341.84046436283,45543.57489340463
F3835,small,18090.70793321502,34667.12647658325
F3836,small,22021.896310598488,49176.39609463644
F3837,small,25691.144414256058,29583.399418043246
F3838,small,20597.432987049502,34285.13617567885
F3839,small,36054.25537303718,36363.75030249402
F3840,small,6342.47691068307,44542.39127183528
F3841,small,15237.231711245417,28430.190995956047
F3842,small,21416.034079275974,47279.953898962915
F3843,small,38207.8129495175,31068.283309373168
F3844,small,14448.147758831874,58124.527072675104
F3845,small,29506.319126492792,10371.951552336403
F3846,small,15858.203274447493,39763.83353134989
F3847,small,27675.5274916408,41317.99701814743
F3848,small,30870.831938349947,53502.2878162993
F3849,small,28086.89882253477,41269.96463805229
F3850,small,36938.44159442219,24858.839614810164
F3851,small,33779.01484337425,19271.801436292077
F3852,small,43072.20995721846,25938.483667503704
F3853,small,12140.591522864506,49354.252955862816
F3854,small,12403.826793305901,33624.209506488914
F3855,small,9336.883182229878,41024.89816477256
F3856,small,35937.03440030216,4680.456914519507
F3857,small,46261.264241685436,33202.405839990766
F3858,small,39423.73620737961,37474.067547743536
F3859,small,10055.392705404618,38514.66967702979
F3860,small,6571.196477886392,35787.35643295091
F3861,small,40284.134269380134,48361.83626380702
F3862,small,10177.597401746321,34113.01730281326
F3863,small,14974.91758232342,35381.286640644816
F3864,small,36954.14469641806,9387.6290063703
F3865,small,11267.832758812918,56389.15759929538
F3866,small,42450.09779357197,25825.818961072473
F3867,small,17991.570102648864,54765.64663753748
F3868,small,16833.311485992897,49969.297819352774
F3869,small,39753.33975199526,47665.953835258646
F3870,small,38549.70230729484,30675.78804443903
F3871,small,11920.365104766088,42164.462126675586
F3872,small,40739.81150223698,30013.55518514842
F3873,small,37332.90497002368,47913.97969834346
F3874,small,35600.78687065302,22832.957611239108
F3875,small,33266.69729445327,12866.484401556447
F3876,small,32417.153473515136,11179.75988408475
F3877,small,15901.607377560458,43198.16869637958
F3878,small,5745.649256474351,31008.39618062162
F3879,small,18025.46267571765,47434.75949986913
F3880,small,28551.703076884416,32970.62616616121
F3881,small,9505.012167596147,49392.18723124617
F3882,small,34270.32339380947,16168.258613486647
F3883,small,29650.9646952429,24814.63485571893
